country,year,value,emission,units
New Zealand,2005,83666.2879285929,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,2004,81648.8272771088,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,2003,82021.5878477474,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,2002,79616.9981055823,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,2001,79058.6235689067,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,2000,76384.6869460101,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,1999,74264.3360727654,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,1998,72205.1448935392,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,1997,74637.9895126178,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,1996,71834.4611971898,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,1995,69641.424602133,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,1994,68816.5832879109,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,1993,67631.7325014562,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,1992,67999.4999995816,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,1991,66822.617722031,GHG Emissions with CO2,Kilotonne CO2 Equivalent
New Zealand,1990,65828.3804799771,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2014,53190.6071843461,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2013,53585.6323909077,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2012,53872.3085295614,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2011,54308.6438462418,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2010,55299.0969643191,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2009,52699.8529291815,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2008,55440.9768200456,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2007,56966.3456187061,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2006,55071.686061874,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2005,55291.6168204172,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2004,56214.0084775802,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2003,55665.8918961297,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2002,55060.5037050923,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2001,56145.0027583016,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,2000,54883.3750109775,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,1999,55476.4362183585,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,1998,54499.0166279507,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,1997,54333.9463603583,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,1996,54411.0952561063,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,1995,51411.1492564084,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,1994,51704.4180201368,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,1993,49802.7844557724,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,1992,47778.6271571411,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,1991,49586.8891439841,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Norway,1990,51921.7714051269,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2014,380037.565871199,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2013,393091.872196718,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2012,396983.549366664,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2011,403271.359627781,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2010,403598.930904867,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2009,384946.328786087,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2008,403146.506212713,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2007,411240.338790885,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2006,411535.543517724,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2005,397413.932819532,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2004,397602.77053831,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2003,393065.574037803,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2002,379645.914159297,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2001,389931.343995107,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,2000,392275.757410682,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,1999,404031.189896818,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,1998,415621.321964273,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,1997,448855.478154987,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,1996,458480.439643422,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,1995,445272.754045013,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,1994,443218.560379242,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,1993,448350.912134395,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,1992,447713.503956584,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,1991,462432.787739736,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Poland,1990,472995.97389518,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2014,65747.8222315514,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2013,65884.8578139682,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2012,67681.248812994,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2011,69774.2213716337,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2010,71333.5980754193,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2009,75935.9020110487,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2008,78734.1165596236,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2007,81099.9493471506,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2006,83555.485883523,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2005,88584.4251282468,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2004,85995.0655168983,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2003,82929.5439878215,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2002,88155.8828098531,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2001,83843.3292797417,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,2000,83930.8395604369,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,1999,85194.9945192914,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,1998,77195.2341542197,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,1997,72195.8182101078,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,1996,68834.1828234374,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,1995,71368.4216628915,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,1994,66935.8597846289,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,1993,65623.2879006346,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,1992,66979.8391330233,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,1991,62349.6783718647,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Portugal,1990,60552.0125545276,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2014,111612.810604741,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2013,111933.89585605,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2012,122666.95430426,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2011,124264.61705774,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2010,119124.98108324,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2009,125528.055603277,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2008,143548.868953372,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2007,148708.180463993,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2006,151431.555316116,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2005,149329.227887785,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2004,151877.024946004,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2003,153271.396474872,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2002,148022.889172072,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2001,149257.929059923,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,2000,142404.667364628,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,1999,136767.727856024,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,1998,155283.125768437,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,1997,175492.32678625,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,1996,187475.719181006,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,1995,185010.510955194,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,1994,178107.9044609,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,1993,182011.073556392,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,1992,190934.821941263,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,1991,208477.415365055,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Romania,1990,254999.122937748,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2014,2648873.34719867,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2013,2643064.5998411,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2012,2700925.24004231,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2011,2665179.25767954,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2010,2602483.42792335,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2009,2481987.79247174,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2008,2616463.55390157,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2007,2584309.06044644,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2006,2574412.00965123,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2005,2501637.91007254,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2004,2471236.40549359,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2003,2422097.78719788,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2002,2342532.90912542,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2001,2334066.89048283,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,2000,2274497.94442973,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,1999,2261391.53957599,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,1998,2229674.66572712,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,1997,2261183.4663907,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,1996,2354767.26191203,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,1995,2429432.44370705,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,1994,2511690.61824298,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,1993,2809294.52481872,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,1992,3002768.80020962,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,1991,3535600.02489126,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Russian Federation,1990,3767555.04426468,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2014,40657.6017003132,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2013,42792.4788996332,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2012,43175.5884668369,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2011,45604.0184269931,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2010,46482.8737554074,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2009,45557.6290204964,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2008,50088.7365180064,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2007,49405.0730814613,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2006,51206.9149886339,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2005,51287.3749784774,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2004,51315.162528611,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2003,50586.5760160679,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2002,50144.7586875242,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2001,52127.6656030658,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,2000,49712.4776565827,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,1999,51700.4255895351,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,1998,52993.843018462,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,1997,54396.9380264408,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,1996,54706.0658504021,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,1995,54405.5771330106,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,1994,53053.299044382,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,1993,55689.2829100671,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,1992,59204.279816753,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,1991,64644.5332374833,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovakia,1990,74271.5106844523,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2014,16582.3118962607,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2013,18313.7815337237,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2012,19035.4208792702,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2011,19626.4639887411,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2010,19618.7649294739,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2009,19595.3672464151,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2008,21523.5484179448,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2007,20831.8365544054,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2006,20694.9724736023,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2005,20522.7384015046,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2004,20198.4456736378,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2003,19878.2471571766,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2002,20159.895746672,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2001,20010.7197823299,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,2000,19126.2291661025,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,1999,18892.7989721634,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,1998,19520.3865901311,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,1997,19794.466740047,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,1996,19440.2444733498,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,1995,18761.01803777,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,1994,18004.4453928209,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,1993,17605.5382076413,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,1992,17410.0681306423,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,1991,17311.5291336356,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Slovenia,1990,18616.4490964463,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2014,54382.7372856202,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2013,55939.5232899326,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2012,57578.3590921027,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2011,60987.1477086748,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2010,64997.0873748557,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2009,59052.7638105561,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2008,63121.1224890111,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2007,65372.6535713726,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2006,66923.4245261691,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2005,66968.3027050278,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2004,69582.4418008926,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2003,70601.3604284107,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2002,70160.7817014108,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2001,69192.115810022,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,2000,68868.7688476056,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,1999,70181.7030568556,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,1998,73085.864192708,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,1997,72772.2987213703,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,1996,77574.1002048805,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,1995,74029.3603217318,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,1994,74231.4889121949,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,1993,71807.1907332996,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,1992,71527.0503616345,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,1991,72041.2548529878,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Sweden,1990,71917.2595916878,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2014,48737.8666610493,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2013,52641.2178097103,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2012,51759.6721418105,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2011,50420.4743715341,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2010,54498.086337724,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2009,52900.817831085,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2008,54210.033000036,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2007,52679.9643373268,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2006,54609.7557634477,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2005,54987.570906894,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2004,54308.7416200949,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2003,53687.2737163904,GHG Emissions with CO2,Kilotonne CO2 Equivalent
Switzerland,2002,52481.142702361,GHG Emissions with CO2,Kilotonne CO2 Equivalent
